onset_step,count
3157,12
3158,1
3159,6
3160,4
3161,3
3162,3
3163,3
3164,4
3165,4
3166,5
3167,6
3168,5
3169,3
3170,8
3171,6
3172,1
3173,4
3174,2
3175,3
3176,9
3177,3
3178,7
3179,4
3180,7
3181,6
3182,7
3183,7
3184,2
3186,3
3187,1
3188,1
3189,3
3190,7
3191,4
3193,1
3194,2
3195,3
3196,4
3197,3
3198,13
3199,5
3200,4
3201,2
3203,1
3204,3
3205,6
3206,5
3207,6
3208,5
3209,6
3210,1
3211,2
3212,7
3213,6
3214,8
3215,7
3217,3
3218,4
3219,8
3220,2
3221,1
3222,3
3223,5
3224,6
3225,10
3226,1
3227,4
3228,2
3229,5
3230,5
3231,1
3232,4
3233,2
3234,5
3235,2
3236,4
3237,7
3238,4
3239,2
3240,2
3241,7
3242,6
3243,8
3244,2
3245,2
3246,2
3247,2
3248,3
3249,5
3250,4
3251,3
3252,6
3253,10
3254,6
3255,6
3256,4
3257,5
3258,5
3259,2
3260,5
3261,5
3262,6
3263,1
3264,8
3265,2
3266,3
3267,6
3268,4
3269,7
3270,1
3271,2
3272,4
3273,2
3274,2
3275,2
3276,4
3277,9
3278,10
3279,6
3280,6
3282,5
3283,2
3284,7
3285,8
3286,5
3287,2
3288,7
3289,9
3290,5
3291,7
3292,8
3293,8
3294,8
3295,8
3296,10
3297,6
3298,2
3299,1
3300,3
3301,3
3302,9
3303,7
3305,1
3306,8
3307,8
3308,7
3309,3
3310,3
3311,9
3312,4
3313,3
3314,3
3315,5
3316,4
3317,6
3318,2
3319,1
3320,4
3321,3
3322,11
3323,3
3324,2
3325,4
3326,2
3327,1
3328,2
3330,1
3331,3
3332,5
3333,3
3334,1
3335,3
3336,2
3337,4
3338,3
3339,5
3340,2
3341,3
3342,2
3343,3
3345,2
3346,5
3347,4
3348,5
3349,4
3353,4
3354,2
3355,3
3356,3
3357,6
3358,2
3359,1
3360,7
3361,2
3362,2
3364,4
3365,1
3366,11
3367,2
3368,2
3369,1
3371,2
3373,3
3374,1
3377,5
3378,4
3379,2
3380,7
3381,5
3382,5
3383,2
3384,2
3385,3
3386,2
3387,1
3388,2
3389,4
3390,2
3391,5
3392,6
3393,1
3394,2
3395,4
3396,3
3398,2
3402,3
3403,3
3404,2
3405,2
3406,5
3407,7
3408,4
3409,4
3410,3
3411,5
3412,6
3413,2
3414,9
3416,6
3418,3
3419,4
3420,5
3421,2
3422,6
3423,8
3424,5
3425,4
3426,7
3427,5
3428,4
3429,6
3430,5
3431,2
3432,4
3433,4
3434,4
3435,5
3436,6
3437,3
3438,4
3439,4
3440,5
3441,2
3442,3
3443,4
3444,7
3445,3
3446,4
3447,2
3448,5
3449,13
3450,5
3451,12
3452,4
3453,2
3454,4
3455,2
3456,1
3457,6
3458,6
3459,7
3460,3
3461,4
3462,1
3463,12
3464,9
3465,2
3466,5
3467,7
3468,4
3469,1
3470,5
3471,9
3472,6
3473,8
3474,7
3475,4
3476,6
3477,2
3478,4
3479,6
3480,5
3481,3
3484,6
3485,5
3486,1
3487,2
3488,1
3489,1
3490,4
3491,7
3492,5
3493,2
3494,2
3495,3
3496,3
3497,4
3498,2
3500,11
3501,3
3502,8
3503,1
3504,6
3505,6
3506,4
3507,7
3508,5
3509,5
3510,2
3511,2
3512,2
3513,5
3514,5
3515,5
3516,3
3517,4
3518,2
3519,4
3520,3
3521,3
3523,1
3524,1
3525,3
3526,1
3528,1
3529,3
3530,4
3531,1
3532,1
3533,1
3534,3
3535,2
3536,4
3537,3
3538,2
3539,4
3540,4
3542,2
3543,2
3545,3
3547,5
3548,4
3549,6
3550,5
3551,1
3552,1
3553,4
3554,2
3555,5
3556,5
3557,6
3558,2
3559,7
3560,6
3561,7
3562,5
3563,10
3564,8
3565,3
3566,1
3567,5
3568,12
3569,5
3570,7
3571,4
3572,5
3573,11
3574,6
3575,4
3576,3
3577,7
3578,5
3579,7
3580,3
3581,5
3582,10
3583,2
3584,2
3586,1
3588,8
3589,1
3590,7
3591,2
3592,4
3593,5
3594,1
3596,1
3597,4
3598,3
3599,5
3600,9
3602,2
3603,1
3605,1
3606,3
3607,2
3608,1
3609,4
3610,4
3611,6
3612,4
3615,3
3616,1
3617,2
3618,4
3619,6
3620,1
3621,2
3622,1
3623,1
3624,3
3625,7
3626,3
3627,5
3628,2
3629,1
3631,5
3632,3
3633,2
3634,3
3636,2
3637,1
3638,1
3639,2
3640,3
3641,1
3642,4
3643,7
3644,1
3646,1
3648,2
3650,2
3651,3
3652,6
3653,3
3654,1
3655,1
3656,8
3657,2
3658,5
3659,3
3660,3
3662,1
3663,4
3664,4
3665,2
3666,6
3667,11
3668,7
3669,1
3670,2
3671,3
3672,2
3673,2
3674,2
3675,4
3676,3
3677,3
3678,2
3679,3
3680,2
3681,2
3682,3
3683,4
3684,1
3686,2
3687,3
3688,8
3689,4
3690,2
3691,2
3692,4
3693,3
3694,3
3695,3
3696,4
3697,3
3698,4
3699,11
3700,3
3701,6
3702,2
3703,3
3704,4
3705,3
3706,3
3707,6
3708,3
3710,2
3711,1
3712,5
3713,1
3714,4
3715,11
3716,1
3717,1
3718,4
3719,5
3720,2
3721,4
3722,2
3723,4
3724,4
3725,4
3726,5
3727,1
3729,3
3730,1
3731,6
3732,3
3733,5
3734,9
3735,3
3736,3
3737,1
3738,3
3739,5
3740,1
3741,4
3742,3
3743,5
3744,5
3745,2
3746,2
3749,1
3750,2
3751,6
3752,3
3754,2
3755,4
3757,1
3758,1
3761,3
3762,1
3764,2
3765,6
3767,2
3768,5
3769,3
3770,7
3771,1
3772,1
3773,3
3774,3
3775,2
3777,3
3778,3
3779,2
3780,3
3781,8
3782,4
3783,3
3786,1
3787,1
3789,2
3790,1
3791,6
3792,1
3793,2
3794,3
3795,6
3796,2
3797,3
3798,6
3800,2
3801,4
3802,1
3803,1
3804,6
3805,3
3806,2
3807,3
3808,8
3809,4
3810,8
3811,1
3812,3
3814,8
3815,8
3816,8
3817,3
3819,4
3820,2
3821,4
3822,4
3824,3
3825,4
3826,7
3827,5
3828,5
3829,6
3830,2
3831,5
3832,6
3833,2
3834,10
3835,4
3837,9
3838,6
3839,7
3840,6
3841,5
3843,1
3844,4
3845,2
3846,6
3847,3
3848,2
3849,2
3850,6
3851,1
3852,3
3853,4
3854,5
3855,3
3856,2
3857,1
3858,3
3859,7
3860,7
3861,1
3862,5
3863,1
3864,3
3865,7
3866,1
3867,6
3868,4
3869,5
3871,5
3872,3
3873,7
3874,1
3875,6
3876,5
3877,1
3878,9
3879,2
3880,6
3881,6
3882,5
3883,10
3884,11
3885,3
3886,3
3887,1
3888,5
3889,5
3890,6
3891,3
3892,8
3893,6
3894,6
3895,9
3896,6
3897,6
3898,2
3899,2
3901,4
3902,2
3903,1
3905,5
3907,1
3908,1
3909,1
3910,3
3911,5
3912,7
3913,6
3915,1
3917,3
3918,6
3919,2
3920,2
3921,6
3922,4
3923,2
3924,5
3925,3
3926,2
3927,1
3928,2
3929,3
3930,3
3931,2
3932,2
3933,2
3934,4
3936,3
3937,1
3938,4
3939,2
3940,8
3941,7
3942,5
3943,11
3944,7
3945,4
3946,6
3947,1
3949,4
3950,1
3951,3
3952,2
3953,1
3955,4
3956,2
3958,1
3959,3
3960,1
3961,1
3962,1
3963,2
3964,3
3965,2
3966,4
3968,1
3969,2
3971,3
3972,1
3973,4
3974,8
3975,3
3977,1
3978,4
3979,2
3980,5
3981,4
3982,1
3983,1
3984,3
3985,7
3986,4
3987,8
3988,5
3989,1
3990,1
3991,2
3993,3
3994,1
3995,2
3996,2
3997,5
3998,4
3999,5
4000,6
4002,1
4003,4
4005,2
4006,10
4007,6
4008,3
4009,2
4010,3
4011,7
4013,1
4014,1
4015,1
4016,7
4017,3
4018,4
4022,1
4023,2
4025,2
4026,1
4028,2
4029,3
4030,3
4031,4
4033,3
4035,2
4036,2
4037,1
4038,1
4039,6
4040,1
4041,6
4042,3
4045,6
4046,5
4048,1
4051,7
4052,4
4053,2
4054,1
4055,7
4056,1
4057,4
4058,3
4059,1
4060,1
4061,1
4062,2
4063,5
4064,3
4065,5
4066,4
4067,2
4068,4
4069,2
4070,1
4071,2
4072,1
4073,4
4074,3
4075,4
4076,3
4077,3
4078,2
4079,2
4080,1
4082,3
4083,1
4085,1
4086,2
4087,5
4088,5
4089,8
4090,1
4091,4
4092,3
4093,9
4094,1
4095,2
4096,6
4097,8
4098,2
4099,7
4101,5
4102,6
4103,2
4104,4
4106,2
4107,2
4108,2
4109,8
4110,6
4111,2
4112,2
4113,3
4114,3
4115,5
4116,6
4117,5
4118,2
4120,5
4121,2
4122,2
4123,2
4124,3
4126,2
4127,2
4129,2
4130,4
4131,3
4132,4
4133,4
4134,1
4135,3
4136,3
4137,4
4138,3
4139,4
4140,5
4141,3
4142,3
4143,1
4144,1
4145,3
4146,4
4147,2
4149,6
4151,4
4152,4
4154,2
4155,1
4156,1
4157,4
4158,3
4159,1
4160,2
4161,2
4162,2
4163,3
4164,2
4165,3
4166,2
4167,2
4168,3
4169,3
4170,4
4171,4
4172,6
4173,3
4174,1
4175,1
4176,2
4177,1
4178,6
4179,1
4180,2
4181,4
4182,4
4183,6
4184,3
4185,7
4186,3
4187,2
4190,2
4191,1
4192,1
4193,2
4194,2
4195,1
4198,3
4199,3
4200,1
4201,4
4202,8
4203,1
4204,1
4205,5
4206,2
4207,3
4208,3
4209,3
4210,3
4212,4
4213,1
4214,1
4215,1
4216,4
4217,2
4219,2
4220,2
4221,1
4223,1
4225,3
4227,1
4230,2
4231,3
4233,1
4234,5
4235,1
4237,5
4238,5
4239,2
4243,1
4244,1
4245,2
4247,3
4248,4
4249,3
4250,2
4251,1
4253,2
4254,1
4255,1
4256,1
4257,4
4258,4
4259,5
4260,5
4261,2
4262,4
4263,1
4265,1
4266,1
4267,1
4268,4
4269,6
4270,2
4271,4
4274,1
4276,2
4277,4
4278,1
4279,2
4280,2
4281,3
4282,1
4283,3
4285,2
4286,3
4287,1
4290,3
4291,3
4293,1
4295,3
4297,4
4298,3
4299,7
4300,2
4301,2
4302,4
4303,2
4304,1
4305,2
4306,2
4307,1
4308,1
4309,5
4311,3
4312,2
4313,1
4314,4
4316,1
4317,2
4319,3
4320,1
4321,2
4322,4
4324,1
4325,5
4326,6
4327,1
4328,4
4330,1
4331,2
4332,3
4333,3
4334,1
4335,3
4336,2
4337,6
4338,4
4339,4
4340,3
4341,2
4342,4
4343,13
4344,3
4345,2
4348,3
4350,1
4352,2
4353,3
4354,1
4356,5
4357,5
4358,7
4359,11
4360,6
4361,5
4362,5
4363,1
4364,1
4365,6
4366,10
4367,1
4368,1
4370,4
4371,1
4372,2
4373,6
4374,5
4375,2
4376,1
4377,3
4379,1
4380,4
4381,3
4385,2
4386,1
4388,2
4389,6
4390,1
4391,2
4392,1
4393,2
4394,5
4395,1
4396,2
4397,5
4398,2
4399,2
4400,2
4401,1
4402,2
4403,1
4404,1
4405,3
4406,1
4407,2
4408,4
4409,2
4410,2
4411,2
4412,2
4413,1
4417,1
4418,2
4419,4
4420,3
4421,1
4422,1
4426,2
4427,5
4428,7
4429,4
4430,5
4432,2
4433,4
4434,1
4436,2
4437,1
4438,2
4440,1
4441,1
4443,3
4444,1
4445,5
4446,4
4447,3
4448,1
4449,1
4450,1
4451,1
4452,5
4453,5
4454,4
4455,5
4456,1
4457,2
4458,2
4460,3
4461,3
4462,2
4463,1
4464,3
4465,3
4466,1
4467,5
4468,4
4469,3
4470,1
4471,5
4472,6
4473,2
4474,2
4475,7
4476,4
4477,3
4478,5
4479,8
4480,9
4481,5
4482,2
4483,7
4484,5
4485,6
4486,4
4487,6
4488,4
4489,5
4490,7
4491,1
4492,3
4493,4
4494,3
4495,1
4496,1
4497,1
4499,1
4500,1
4501,2
4502,1
4503,4
4504,1
4505,2
4507,6
4508,3
4509,3
4512,2
4513,2
4514,4
4515,6
4516,1
4517,4
4518,3
4521,4
4522,1
4523,3
4524,4
4525,5
4527,4
4528,5
4529,9
4530,3
4531,3
4532,4
4533,1
4534,4
4535,3
4536,1
4537,7
4538,1
4539,4
4540,2
4541,2
4542,2
4543,6
4544,1
4545,6
4546,9
4547,3
4548,3
4549,8
4550,1
4551,3
4552,1
4553,1
4554,7
4555,5
4556,1
4557,1
4558,2
4559,6
4560,4
4561,5
4563,5
4564,5
4565,1
4566,3
4567,5
4568,3
4569,2
4570,2
4571,4
4572,3
4573,3
4574,2
4575,3
4577,1
4578,2
4579,2
4581,8
4582,1
4583,2
4584,2
4585,3
4586,3
4587,6
4588,7
4589,1
4592,1
4593,3
4594,3
4595,1
4596,3
4597,10
4598,5
4599,5
4600,1
4601,4
4602,4
4603,1
4604,6
4605,1
4606,1
4607,1
4608,1
4609,1
4610,2
4611,6
4612,3
4613,4
4614,1
4615,7
4616,6
4617,3
4618,3
4619,6
4621,3
4622,3
4623,3
4624,2
4625,4
4627,1
4629,1
4631,1
4632,1
4633,1
4634,3
4636,5
4637,2
4638,2
4639,3
4640,3
4641,3
4642,3
4643,4
4644,3
4645,3
4646,6
4647,7
4648,4
4650,6
4651,1
4652,3
4653,1
4654,2
4655,1
4656,1
4657,3
4658,2
4659,2
4661,5
4662,9
4663,1
4664,1
4666,1
4667,2
4668,4
4669,1
4670,2
4672,2
4674,2
4675,1
4678,1
4679,2
4680,4
4681,2
4682,2
4683,9
4684,2
4685,3
4686,4
4687,7
4688,7
4689,3
4690,5
4691,4
4692,4
4693,3
4694,4
4695,11
4696,7
4697,4
4699,3
4700,3
4701,2
4702,5
4703,3
4704,2
4705,1
4706,2
4707,4
4709,6
4711,1
4714,2
4717,2
4719,4
4721,1
4722,1
4723,2
4725,2
4727,1
4728,2
4729,5
4730,3
4731,3
4733,2
4735,3
4740,2
4741,2
4742,2
4743,1
4744,2
4745,4
4746,1
4747,5
4748,4
4749,4
4750,2
4751,1
4752,1
4753,3
4755,1
4756,6
4757,6
4758,8
4759,5
4760,1
4762,2
4764,2
4765,3
4766,2
4767,2
4768,2
4769,5
4770,3
4771,5
4772,2
4773,1
4776,4
4777,1
4778,6
4779,3
4780,2
4781,3
4782,3
4784,3
4785,3
4786,4
4787,3
4790,1
4795,1
4796,2
4797,1
4798,3
4800,2
4801,1
4802,3
4804,3
4805,1
4806,3
4807,1
4808,2
4810,1
4812,2
4813,1
4815,5
4817,2
4818,3
4819,2
4821,3
4822,3
4823,5
4824,6
4825,1
4826,1
4829,3
4830,2
4831,4
4832,5
4833,5
4834,3
4835,1
4836,1
4840,2
4841,4
4842,6
4843,5
4844,2
4845,4
4846,5
4847,3
4848,2
4849,3
4850,2
4851,2
4852,3
4853,2
4854,5
4855,5
4857,1
4858,1
4860,2
4861,3
4862,2
4863,5
4864,3
4865,2
4867,3
4869,2
4870,1
4871,1
4872,1
4874,6
4878,3
4879,1
4880,3
4881,2
4882,4
4883,5
4884,4
4885,1
4886,4
4887,5
4888,5
4889,2
4891,2
4892,2
4893,4
4895,2
4896,2
4897,4
4898,6
4899,1
4900,6
4901,1
4902,1
4903,2
4904,1
4905,8
4906,3
4907,3
4908,8
4909,6
4910,4
4913,1
4914,2
4915,1
4916,5
4917,1
4918,6
4919,5
4920,3
4921,1
4922,5
4923,10
4924,5
4925,2
4926,2
4929,2
4932,3
4933,3
4934,3
4939,1
4941,1
4942,1
4943,3
4944,3
4945,2
4948,2
4949,2
4950,8
4952,5
4953,2
4954,1
4955,1
4957,1
4958,5
4960,2
4961,2
4962,1
4964,1
4965,2
4968,2
4969,3
4970,2
4971,1
4973,1
4974,2
4975,3
4976,1
4977,2
4978,5
4979,4
4981,6
4982,4
4983,4
4984,1
4985,7
4986,3
4987,3
4988,3
4989,4
4990,3
4991,7
4992,6
4993,6
4994,5
4995,4
4996,2
4997,1
4998,3
4999,2
5001,3
5002,3
5003,3
5005,1
5009,1
5010,2
5012,2
5013,3
5014,2
5015,2
5017,4
5018,1
5021,7
5022,4
5023,2
5025,3
5026,1
5027,1
5028,2
5029,2
5030,3
5032,4
5034,2
5035,3
5036,2
5037,1
5039,8
5040,5
5041,2
5042,3
5043,3
5044,4
5045,1
5047,5
5049,1
5050,3
5053,2
5055,6
5056,4
5057,2
5058,3
5059,1
5060,2
5061,2
5062,11
5063,9
5064,4
5065,1
5066,2
5067,4
5069,5
5070,3
5071,1
5075,3
5077,2
5081,1
5082,2
5083,2
5084,4
5085,4
5086,2
5087,2
5088,1
5089,1
5090,2
5091,4
5092,2
5093,3
5094,2
5095,4
5097,4
5098,6
5099,1
5100,3
5101,4
5102,6
5103,1
5105,2
5106,1
5107,2
5108,3
5109,2
5110,1
5111,3
5112,1
5113,2
5114,3
5115,1
5116,2
5117,3
5119,2
5120,2
5121,1
5122,1
5124,3
5125,3
5127,3
5129,2
5130,4
5132,1
5133,1
5134,3
5135,1
5136,1
5138,1
5139,2
5140,7
5141,4
5144,1
5145,2
5146,5
5147,1
5148,8
5149,1
5150,1
5151,4
5152,3
5153,2
5154,4
5155,4
5156,7
5157,3
5158,11
5159,8
5160,3
5161,3
5162,2
5163,1
5164,1
5165,2
5166,7
5168,3
5170,1
5171,3
5172,7
5173,2
5175,2
5176,3
5177,2
5178,1
5179,3
5180,1
5182,1
5183,2
5185,3
5186,4
5187,4
5188,2
5190,1
5191,2
5192,2
5193,1
5195,1
5197,1
5198,2
5199,4
5200,1
5201,1
5202,1
5203,1
5204,2
5205,5
5207,1
5208,4
5209,4
5210,3
5212,4
5213,3
5214,3
5215,3
5216,2
5218,5
5219,4
5220,1
5222,1
5223,1
5224,1
5225,1
5226,2
5227,2
5228,1
5229,2
5232,5
5233,1
5236,4
5237,2
5240,1
5241,2
5242,6
5243,3
5244,3
5245,3
5246,5
5248,1
5249,2
5250,2
5251,3
5254,1
5256,2
5257,2
5258,2
5262,3
5263,2
5265,1
5267,1
5269,3
5270,2
5273,2
5274,1
5278,2
5279,1
5281,2
5283,3
5284,3
5285,7
5286,7
5289,1
5290,1
5291,3
5293,3
5294,1
5296,2
5297,1
5299,1
5301,2
5302,4
5303,1
5305,6
5306,3
5307,1
5308,1
5309,1
5310,4
5311,4
5313,1
5314,3
5315,1
5316,2
5318,6
5322,2
5324,5
5325,4
5326,1
5327,1
5328,2
5329,1
5330,1
5331,1
5332,1
5333,3
5335,4
5336,6
5337,5
5338,2
5340,1
5342,2
5343,2
5344,4
5345,4
5346,5
5347,1
5348,7
5349,2
5350,1
5351,1
5352,1
5356,2
5358,4
5359,2
5360,6
5361,4
5362,1
5363,6
5364,3
5366,1
5367,2
5370,1
5371,2
5372,3
5373,1
5374,4
5378,1
5379,9
5380,4
5381,4
5382,1
5386,3
5387,1
5388,5
5389,1
5390,1
5391,3
5393,1
5394,1
5395,4
5396,6
5397,8
5398,1
5399,1
5400,1
5401,7
5402,1
5403,2
5405,1
5408,5
5410,1
5411,5
5413,1
5414,7
5415,1
5416,3
5417,1
5418,1
5419,3
5420,5
5421,3
5422,1
5423,2
5424,1
5425,3
5426,1
5427,2
5430,1
5431,3
5433,1
5434,1
5436,1
5437,1
5438,8
5441,1
5442,3
5443,1
5444,2
5445,2
5446,3
5447,4
5449,3
5450,3
5451,1
5453,1
5454,2
5455,5
5457,1
5459,9
5461,4
5462,1
5464,3
5465,5
5466,5
5467,4
5468,2
5470,1
5472,3
5473,3
5474,4
5475,4
5476,6
5477,1
5478,1
5479,2
5480,2
5482,1
5485,1
5486,4
5487,4
5488,4
5490,3
5491,1
5492,1
5493,7
5494,7
5495,2
5496,2
5497,1
5498,4
5500,4
5501,3
5502,4
5505,2
5506,2
5508,2
5510,2
5511,1
5512,3
5513,5
5514,1
5516,3
5517,3
5518,2
5519,1
5520,5
5524,3
5525,5
5526,5
5527,4
5528,4
5530,5
5531,2
5532,1
5534,2
5535,1
5536,3
5537,6
5538,1
5539,1
5542,2
5544,3
5545,2
5546,1
5547,6
5548,1
5549,2
5550,1
5551,5
5553,1
5554,2
5555,2
5560,1
5561,2
5562,2
5564,2
5570,1
5576,1
5579,4
5580,2
5581,1
5583,1
5584,1
5585,1
5586,3
5587,2
5589,1
5591,1
5592,1
5596,3
5597,2
5599,2
5600,1
5601,3
5602,4
5603,11
5604,3
5608,1
5609,1
5610,1
5612,2
5613,2
5614,5
5615,1
5616,1
5618,1
5620,1
5622,2
5623,2
5624,4
5625,3
5627,2
5628,2
5629,1
5630,1
5631,1
5633,3
5634,1
5635,1
5636,2
5637,3
5638,2
5639,2
5643,6
5644,5
5645,2
5647,5
5648,4
5649,1
5651,2
5652,6
5654,2
5655,1
5656,5
5657,1
5658,3
5660,2
5661,1
5662,1
5664,3
5667,2
5668,2
5670,3
5672,1
5674,2
5675,2
5679,2
5680,3
5681,2
5682,2
5683,2
5684,1
5686,3
5687,3
5688,2
5689,2
5690,7
5691,1
5692,3
5693,3
5694,7
5695,5
5696,5
5697,2
5699,3
5700,5
5701,3
5702,3
5705,1
5706,2
5707,2
5708,3
5709,5
5710,3
5711,5
5712,3
5713,5
5714,4
5715,4
5716,1
5717,2
5719,1
5722,4
5723,4
5724,3
5725,1
5727,1
5728,1
5729,5
5730,1
5731,5
5732,2
5733,4
5735,1
5737,2
5738,4
5739,1
5740,3
5741,3
5744,2
5745,6
5746,4
5747,3
5748,5
5749,3
5750,3
5751,5
5752,1
5753,5
5754,4
5755,5
5756,4
5757,6
5758,1
5759,1
5760,2
5763,3
5764,3
5765,3
5766,3
5767,1
5769,4
5770,1
5771,3
5774,3
5776,1
5777,1
5781,2
5782,1
5783,3
5787,3
5788,3
5789,2
5790,1
5791,6
5792,2
5793,1
5796,2
5797,8
5799,1
5801,5
5802,2
5803,1
5804,2
5806,2
5809,1
5812,2
5813,1
5814,5
5815,2
5816,2
5817,1
5818,1
5819,1
5822,1
5823,3
5824,3
5825,2
5826,1
5827,5
5828,2
5829,2
5830,2
5831,3
5832,2
5833,1
5835,7
5836,1
5837,2
5838,3
5839,4
5841,3
5842,5
5843,5
5844,3
5845,5
5846,4
5847,1
5848,5
5849,2
5850,7
5851,6
5853,2
5854,1
5856,3
5860,1
5862,2
5863,2
5864,2
5865,1
5866,1
5868,1
5871,4
5872,3
5873,1
5874,1
5875,9
5876,4
5877,1
5878,1
5881,3
5882,4
5883,3
5884,2
5885,1
5886,2
5887,1
5888,1
5889,1
5890,1
5891,1
5893,3
5894,4
5895,4
5896,3
5897,4
5899,1
5900,1
5901,3
5902,5
5903,3
5904,2
5907,5
5908,3
5909,3
5910,2
5911,1
5912,2
5913,7
5914,1
5915,1
5916,6
5917,1
5918,1
5919,3
5920,2
5921,2
5922,4
5923,2
5924,4
5925,4
5927,2
5928,1
5929,1
5931,3
5933,1
5934,1
5936,1
5937,2
5938,1
5939,1
5940,2
5942,1
5943,5
5944,1
5945,1
5946,3
5948,3
5949,2
5950,4
5951,3
5952,2
5955,2
5957,2
5958,4
5959,8
5960,1
5962,4
5963,4
5964,5
5965,1
5966,2
5967,4
5968,4
5969,1
5970,2
5971,4
5972,2
5976,2
5980,2
5981,1
5982,1
5983,1
5984,2
5988,2
5989,2
5990,2
5996,1
5997,2
5998,3
6000,1
6001,3
6006,2
6007,1
6009,1
6013,2
6015,1
6017,5
6020,5
6022,1
6023,1
6024,2
6025,3
6026,10
6027,2
6030,1
6031,2
6032,1
6033,3
6034,2
6035,1
6037,2
6038,2
6039,1
6041,1
6045,5
6046,2
6047,2
6048,1
6051,2
6052,2
6063,3
6067,1
6068,3
6069,2
6071,1
6072,1
6073,1
6076,1
6077,1
6079,1
6084,1
6087,2
6088,1
6089,1
6090,5
6091,4
6094,2
6095,1
6096,1
6099,1
6100,5
6101,4
6104,2
6105,1
6106,1
6108,1
6109,1
6110,1
6111,1
6112,2
6113,2
6115,5
6117,3
6118,4
6119,2
6120,4
6121,1
6122,1
6123,1
6125,4
6126,1
6127,3
6128,1
6129,1
6131,2
6133,2
6134,2
6135,2
6136,3
6137,2
6138,1
6140,6
6141,3
6142,1
6145,2
6146,4
6147,6
6148,4
6149,4
6150,2
6151,1
6153,2
6154,2
6158,1
6160,1
6162,1
6163,2
6164,1
6165,1
6167,2
6168,2
6170,4
6171,1
6172,1
6173,4
6174,2
6177,1
6180,3
6181,4
6182,3
6183,3
6184,5
6185,2
6186,2
6187,2
6188,2
6189,5
6191,4
6192,6
6194,1
6195,1
6198,1
6200,2
6201,3
6202,1
6205,2
6207,1
6209,1
6210,1
6213,1
6216,3
6219,4
6220,1
6221,3
6222,3
6223,2
6224,2
6225,1
6227,3
6228,2
6231,1
6232,1
6233,1
6234,4
6238,2
6239,1
6241,1
6245,5
6246,2
6247,5
6248,5
6249,3
6253,2
6254,3
6255,2
6256,1
6258,3
6260,2
6261,2
6263,3
6264,3
6265,1
6267,3
6268,3
6269,2
6272,2
6273,2
6274,1
6275,4
6276,2
6277,3
6278,2
6279,3
6280,2
6281,3
6282,2
6283,2
6285,1
6286,1
6288,2
6289,3
6290,1
6291,4
6292,2
6293,1
6294,2
6295,5
6298,1
6307,4
6308,2
6310,1
6311,2
6312,3
6313,1
6314,3
6315,2
6316,3
6317,4
6318,1
6320,1
6321,2
6322,2
6323,2
6324,2
6328,3
6329,1
6336,2
6340,2
6342,3
6343,3
6344,2
6345,1
6346,6
6347,1
6348,2
6350,2
6351,1
6353,5
6355,1
6357,3
6358,1
6359,1
6360,1
6361,2
6362,4
6363,2
6364,2
6365,7
6367,1
6371,4
6372,2
6373,3
6376,1
6377,1
6381,2
6382,2
6383,2
6384,5
6385,1
6387,1
6389,3
6390,6
6391,2
6392,3
6393,1
6395,4
6400,1
6402,2
6403,1
6404,1
6405,1
6408,1
6410,2
6417,1
6419,5
6420,4
6421,1
6422,3
6423,2
6424,2
6430,1
6431,4
6433,4
6436,1
6437,5
6438,2
6439,2
6440,5
6441,1
6442,1
6443,3
6444,1
6450,4
6453,1
6455,1
6459,3
6460,1
6461,2
6462,3
6464,1
6465,2
6467,1
6468,4
6469,4
6470,4
6472,3
6473,2
6474,4
6476,2
6477,4
6478,1
6481,5
6482,2
6486,3
6488,1
6489,2
6491,2
6495,1
6497,3
6498,1
6499,2
6500,1
6504,2
6507,6
6508,6
6509,3
6510,1
6511,2
6512,2
6513,2
6515,2
6516,2
6517,2
6518,1
6519,6
6520,4
6521,3
6522,1
6523,4
6526,4
6527,4
6528,2
6530,1
6531,2
6532,1
6534,3
6535,2
6536,1
6539,2
6540,2
6541,2
6548,1
6549,6
6551,4
6552,1
6553,1
6555,1
6556,1
6558,2
6560,3
6561,4
6565,2
6566,4
6567,2
6568,3
6569,1
6571,3
6572,1
6574,2
6576,1
6577,2
6581,1
6582,3
6583,3
6584,1
6588,3
6589,1
6591,4
6592,5
6593,1
6594,1
6595,1
6596,2
6597,2
6599,2
6600,3
6602,1
6604,1
6605,2
6607,3
6610,2
6611,3
6615,2
6616,4
6617,1
6618,5
6619,5
6621,2
6623,3
6624,1
6625,4
6626,3
6627,3
6628,2
6629,1
6631,2
6632,1
6633,1
6636,1
6637,1
6638,2
6640,1
6643,3
6647,1
6648,2
6649,1
6651,2
6652,2
6653,1
6654,3
6655,3
6658,3
6659,1
6661,4
6662,2
6663,5
6664,1
6665,1
6666,3
6668,1
6669,4
6670,2
6672,3
6675,3
6676,2
6677,1
6680,2
6681,6
6682,3
6683,1
6685,2
6688,2
6694,5
6697,1
6698,1
6699,3
6700,6
6704,1
6705,2
6706,1
6712,2
6713,4
6714,1
6715,1
6717,1
6725,3
6726,6
6727,4
6728,3
6729,2
6730,1
6733,1
6734,1
6735,1
6739,2
6740,2
6741,1
6743,1
6744,3
6745,5
6746,1
6747,1
6748,1
6749,1
6751,2
6754,2
6759,2
6760,2
6761,5
6762,2
6765,1
6766,1
6767,2
6769,3
6770,1
6771,4
6772,6
6773,2
6774,1
6775,4
6776,5
6777,1
6780,1
