index,status,onset,cert_step,period,dx,dy,visited,bbox_w,bbox_h,onset_exact
41913,HIGHWAY,296,518,104,-2,2,136,16,16,1
41914,HIGHWAY,296,518,104,-2,2,136,16,16,1
41915,HIGHWAY,296,518,104,-2,2,136,16,16,1
41916,HIGHWAY,348,558,104,-2,2,152,16,16,1
41917,HIGHWAY,4921,5150,104,2,2,778,45,30,1
41918,HIGHWAY,304,526,104,-2,2,140,16,16,1
41919,HIGHWAY,7240,7457,104,2,-2,985,34,44,1
41920,HIGHWAY,6494,6710,104,2,2,990,46,30,1
41921,HIGHWAY,5509,5820,104,-2,-2,1118,43,44,1
41922,HIGHWAY,9369,9585,104,-2,2,1345,62,41,1
41923,HIGHWAY,937,1248,104,2,2,279,21,24,1
41924,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41925,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41926,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41927,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41928,HIGHWAY,300,510,104,-2,2,135,16,16,1
41929,HIGHWAY,300,510,104,-2,2,135,16,16,1
41930,HIGHWAY,300,510,104,-2,2,135,16,16,1
41931,HIGHWAY,300,510,104,-2,2,135,16,16,1
41932,HIGHWAY,2246,2471,104,-2,2,481,30,28,1
41933,HIGHWAY,832,1048,104,2,2,258,24,23,1
41934,HIGHWAY,308,518,104,-2,2,139,16,16,1
41935,HIGHWAY,8948,9259,104,2,-2,1312,49,47,1
41936,HIGHWAY,670,886,104,2,2,214,19,20,1
41937,HIGHWAY,746,998,104,2,-2,249,21,24,1
41938,HIGHWAY,2452,2660,104,-2,2,492,32,25,1
41939,HIGHWAY,22959,23167,104,2,2,2618,72,64,1
41940,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41941,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41942,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41943,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41944,HIGHWAY,300,510,104,-2,2,135,16,16,1
41945,HIGHWAY,300,510,104,-2,2,135,16,16,1
41946,HIGHWAY,300,510,104,-2,2,135,16,16,1
41947,HIGHWAY,300,510,104,-2,2,135,16,16,1
41948,HIGHWAY,2135,2447,104,-2,-2,502,28,32,1
41949,HIGHWAY,4699,5011,104,-2,-2,810,44,32,1
41950,HIGHWAY,308,518,104,-2,2,139,16,16,1
41951,HIGHWAY,18726,19037,104,2,-2,2333,45,79,1
41952,HIGHWAY,1124,1340,104,-2,2,272,21,23,1
41953,HIGHWAY,2817,3128,104,2,2,610,36,30,1
41954,HIGHWAY,1576,1805,104,2,-2,460,30,27,1
41955,HIGHWAY,3783,4095,104,2,2,783,40,41,1
41956,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41957,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41958,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41959,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41960,HIGHWAY,300,510,104,-2,2,135,16,16,1
41961,HIGHWAY,300,510,104,-2,2,135,16,16,1
41962,HIGHWAY,300,510,104,-2,2,135,16,16,1
41963,HIGHWAY,300,510,104,-2,2,135,16,16,1
41964,HIGHWAY,813,1022,104,-2,-2,200,17,17,1
41965,HIGHWAY,10675,10986,104,2,2,1585,60,49,1
41966,HIGHWAY,308,518,104,-2,2,139,16,16,1
41967,HIGHWAY,16925,17154,104,2,2,1816,54,51,1
41968,HIGHWAY,5779,6090,104,-2,-2,972,35,41,1
41969,HIGHWAY,10565,10876,104,2,2,1465,48,53,1
41970,HIGHWAY,4098,4314,104,-2,-2,759,38,41,1
41971,HIGHWAY,3956,4164,104,-2,2,688,36,39,1
41972,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41973,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41974,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41975,HIGHWAY,547,858,104,-2,-2,229,20,19,1
41976,HIGHWAY,300,510,104,-2,2,135,16,16,1
41977,HIGHWAY,300,510,104,-2,2,135,16,16,1
41978,HIGHWAY,300,510,104,-2,2,135,16,16,1
41979,HIGHWAY,300,510,104,-2,2,135,16,16,1
41980,HIGHWAY,5159,5373,104,2,2,848,50,31,1
41981,HIGHWAY,1192,1408,104,-2,-2,343,24,26,1
41982,HIGHWAY,308,518,104,-2,2,139,16,16,1
41983,HIGHWAY,3484,3797,104,2,2,697,37,27,1
41984,HIGHWAY,408,616,104,-2,2,156,16,16,1
41985,HIGHWAY,582,893,104,-2,2,197,22,18,1
41986,HIGHWAY,456,674,104,-2,2,169,18,18,1
41987,HIGHWAY,574,885,104,-2,2,204,21,19,1
41988,HIGHWAY,283,594,104,-2,-2,162,16,18,1
41989,HIGHWAY,1785,2001,104,-2,2,416,23,29,1
41990,HIGHWAY,624,935,104,-2,2,229,22,20,1
41991,HIGHWAY,330,539,104,2,-2,136,18,16,1
41992,HIGHWAY,2782,3006,104,2,-2,520,27,30,1
41993,HIGHWAY,1737,2039,104,2,-2,393,29,27,1
41994,HIGHWAY,6223,6432,104,-2,-2,928,43,39,1
41995,HIGHWAY,956,1264,104,-2,2,269,23,21,1
41996,HIGHWAY,14749,15042,104,-2,-2,1875,64,49,1
41997,HIGHWAY,3018,3234,104,2,2,700,42,34,1
41998,HIGHWAY,5412,5630,104,-2,2,890,39,42,1
41999,HIGHWAY,15363,15579,104,-2,2,1725,52,52,1
42000,HIGHWAY,823,1039,104,2,-2,256,22,22,1
42001,HIGHWAY,6666,6968,104,2,2,1006,41,35,1
42002,HIGHWAY,253,461,104,-2,-2,124,13,16,1
42003,HIGHWAY,759,1071,104,2,2,243,21,23,1
42004,HIGHWAY,304,522,104,-2,2,134,16,15,1
42005,HIGHWAY,340,558,104,-2,2,145,16,16,1
42006,HIGHWAY,296,514,104,-2,2,133,16,15,1
42007,HIGHWAY,368,577,104,-2,2,157,18,18,1
42008,HIGHWAY,6532,6748,104,2,2,1024,41,40,1
42009,HIGHWAY,694,1005,104,-2,-2,258,22,21,1
42010,HIGHWAY,253,461,104,-2,-2,124,13,16,1
42011,HIGHWAY,2664,2890,104,2,-2,547,28,27,1
42012,HIGHWAY,3450,3666,104,2,2,666,33,34,1
42013,HIGHWAY,336,554,104,-2,2,146,17,16,1
42014,HIGHWAY,261,469,104,-2,-2,128,14,16,1
42015,HIGHWAY,42348,42603,104,-2,-2,3663,76,69,1
42016,HIGHWAY,282,492,104,-2,2,132,15,15,1
42017,HIGHWAY,3337,3563,104,2,2,643,36,30,1
42018,HIGHWAY,610,828,104,-2,2,189,20,19,1
42019,HIGHWAY,612,924,104,-2,2,215,21,19,1
42020,HIGHWAY,553,771,104,2,2,201,18,18,1
42021,HIGHWAY,4845,5061,104,2,-2,834,33,45,1
42022,HIGHWAY,456,674,104,-2,2,169,18,18,1
42023,HIGHWAY,378,598,104,2,-2,147,18,16,1
42024,HIGHWAY,1786,2097,104,2,-2,365,28,27,1
42025,HIGHWAY,5068,5276,104,-2,2,759,30,38,1
42026,HIGHWAY,2535,2846,104,2,2,535,35,28,1
42027,HIGHWAY,10202,10415,104,-2,-2,1264,46,48,1
42028,HIGHWAY,676,892,104,-2,-2,227,20,22,1
42029,HIGHWAY,753,1066,104,-2,2,228,22,24,1
42030,HIGHWAY,448,666,104,-2,2,170,18,18,1
42031,HIGHWAY,6121,6341,104,2,2,1104,41,43,1
42032,HIGHWAY,1834,2132,104,-2,2,412,31,23,1
42033,HIGHWAY,274,585,104,2,-2,159,18,16,1
42034,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42035,HIGHWAY,256,465,104,-2,2,124,15,16,1
42036,HIGHWAY,11834,12050,104,-2,-2,1535,52,47,1
42037,HIGHWAY,553,864,104,2,2,232,20,19,1
42038,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42039,HIGHWAY,405,716,104,2,2,189,20,18,1
42040,HIGHWAY,2152,2368,104,-2,-2,424,28,29,1
42041,HIGHWAY,248,457,104,-2,2,122,15,16,1
42042,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42043,HIGHWAY,248,457,104,-2,2,122,15,16,1
42044,HIGHWAY,990,1206,104,2,2,284,26,23,1
42045,HIGHWAY,680,904,104,-2,2,209,19,19,1
42046,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42047,HIGHWAY,336,554,104,-2,2,146,17,16,1
42048,HIGHWAY,223,534,104,-2,-2,143,17,17,1
42049,HIGHWAY,4764,5062,104,-2,2,772,34,38,1
42050,HIGHWAY,494,805,104,2,-2,214,19,19,1
42051,HIGHWAY,17081,17392,104,2,2,1892,65,46,1
42052,HIGHWAY,223,534,104,-2,-2,143,17,17,1
42053,HIGHWAY,1579,1795,104,2,-2,365,27,28,1
42054,HIGHWAY,494,805,104,2,-2,214,19,19,1
42055,HIGHWAY,1455,1671,104,-2,2,330,20,27,1
42056,HIGHWAY,5120,5336,104,-2,-2,879,42,42,1
42057,HIGHWAY,8250,8548,104,-2,2,1214,45,46,1
42058,HIGHWAY,2462,2670,104,2,-2,481,22,33,1
42059,HIGHWAY,2547,2858,104,-2,2,515,30,30,1
42060,HIGHWAY,1512,1728,104,-2,-2,399,28,26,1
42061,HIGHWAY,901,1213,104,-2,-2,289,25,22,1
42062,HIGHWAY,1633,1857,104,2,2,381,31,24,1
42063,HIGHWAY,21261,21477,104,-2,-2,2414,77,53,1
42064,HIGHWAY,228,437,104,-2,2,114,14,15,1
42065,HIGHWAY,244,453,104,-2,2,122,14,16,1
42066,HIGHWAY,220,429,104,-2,2,113,14,15,1
42067,HIGHWAY,6663,6880,104,-2,-2,1011,34,45,1
42068,HIGHWAY,228,437,104,-2,2,114,14,15,1
42069,HIGHWAY,240,449,104,-2,2,120,14,16,1
42070,HIGHWAY,220,429,104,-2,2,113,14,15,1
42071,HIGHWAY,336,554,104,-2,2,145,16,16,1
42072,HIGHWAY,228,437,104,-2,2,114,14,15,1
42073,HIGHWAY,3355,3668,104,-2,2,649,37,30,1
42074,HIGHWAY,220,429,104,-2,2,113,14,15,1
42075,HIGHWAY,4065,4376,104,2,2,614,30,35,1
42076,HIGHWAY,228,437,104,-2,2,114,14,15,1
42077,HIGHWAY,240,449,104,-2,2,120,14,16,1
42078,HIGHWAY,220,429,104,-2,2,113,14,15,1
42079,HIGHWAY,8513,8815,104,2,-2,1206,44,44,1
42080,HIGHWAY,470,781,104,2,-2,184,19,19,1
42081,HIGHWAY,380,598,104,-2,2,158,17,17,1
42082,HIGHWAY,16037,16348,104,-2,-2,1758,58,45,1
42083,HIGHWAY,1447,1655,104,-2,-2,331,21,25,1
42084,HIGHWAY,2006,2222,104,-2,-2,458,30,26,1
42085,HIGHWAY,5815,6127,104,2,2,952,44,36,1
42086,HIGHWAY,1008,1319,104,-2,2,284,21,24,1
42087,HIGHWAY,510,730,104,-2,2,166,19,17,1
42088,HIGHWAY,5119,5338,104,2,2,769,38,29,1
42089,HIGHWAY,324,542,104,-2,2,139,16,16,1
42090,HIGHWAY,5092,5403,104,-2,-2,723,37,31,1
42091,HIGHWAY,7472,7783,104,2,-2,1168,41,48,1
42092,HIGHWAY,769,993,104,-2,-2,237,21,21,1
42093,HIGHWAY,384,602,104,-2,2,153,17,17,1
42094,HIGHWAY,633,944,104,2,2,245,20,19,1
42095,HIGHWAY,2483,2776,104,2,2,507,33,29,1
42096,HIGHWAY,345,656,104,2,-2,163,19,16,1
42097,HIGHWAY,274,585,104,2,-2,159,18,16,1
42098,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42099,HIGHWAY,316,534,104,-2,2,138,16,16,1
42100,HIGHWAY,2051,2364,104,-2,2,491,34,30,1
42101,HIGHWAY,553,864,104,2,2,232,20,19,1
42102,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42103,HIGHWAY,1555,1866,104,-2,-2,404,28,25,1
42104,HIGHWAY,7048,7359,104,2,-2,1075,51,46,1
42105,HIGHWAY,308,526,104,-2,2,137,16,16,1
42106,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42107,HIGHWAY,9947,10258,104,-2,-2,1501,52,48,1
42108,HIGHWAY,1676,1884,104,-2,2,378,22,27,1
42109,HIGHWAY,6420,6646,104,-2,2,945,41,37,1
42110,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42111,HIGHWAY,332,550,104,-2,2,146,17,16,1
42112,HIGHWAY,740,1052,104,-2,2,254,23,23,1
42113,HIGHWAY,216,527,104,-2,2,149,19,15,1
42114,HIGHWAY,1522,1738,104,2,2,357,27,27,1
42115,HIGHWAY,216,527,104,-2,2,148,19,15,1
42116,HIGHWAY,303,614,104,-2,-2,169,17,18,1
42117,HIGHWAY,9348,9659,104,-2,-2,1172,46,54,1
42118,HIGHWAY,384,602,104,-2,2,150,17,16,1
42119,HIGHWAY,508,731,104,-2,2,180,20,18,1
42120,HIGHWAY,8576,8790,104,2,-2,1227,46,42,1
42121,HIGHWAY,2630,2941,104,2,-2,585,28,35,1
42122,HIGHWAY,5145,5429,104,-2,-2,806,33,37,1
42123,HIGHWAY,825,1068,104,2,-2,245,22,24,1
42124,HIGHWAY,3148,3459,104,-2,-2,615,27,36,1
42125,HIGHWAY,378,598,104,2,-2,146,18,16,1
42126,HIGHWAY,3771,4082,104,-2,2,606,31,34,1
42127,HIGHWAY,346,555,104,2,-2,137,18,16,1
42128,HIGHWAY,1748,1964,104,-2,-2,400,31,25,1
42129,HIGHWAY,2373,2684,104,2,2,512,32,23,1
42130,HIGHWAY,253,461,104,-2,-2,124,13,16,1
42131,HIGHWAY,456,670,104,2,2,174,18,18,1
42132,HIGHWAY,324,542,104,-2,2,141,17,15,1
42133,HIGHWAY,714,930,104,-2,-2,219,24,20,1
42134,HIGHWAY,316,534,104,-2,2,140,17,15,1
42135,HIGHWAY,496,705,104,-2,2,182,19,21,1
42136,HIGHWAY,4206,4419,104,-2,-2,806,45,35,1
42137,HIGHWAY,2610,2818,104,2,-2,552,25,35,1
42138,HIGHWAY,253,461,104,-2,-2,124,13,16,1
42139,HIGHWAY,294,605,104,2,-2,163,18,16,1
42140,HIGHWAY,1463,1776,104,-2,2,344,25,27,1
42141,HIGHWAY,336,554,104,-2,2,146,17,16,1
42142,HIGHWAY,257,465,104,-2,-2,126,13,16,1
42143,HIGHWAY,1859,2170,104,2,2,459,26,29,1
42144,HIGHWAY,508,718,104,2,2,187,18,19,1
42145,HIGHWAY,508,736,104,-2,2,177,19,18,1
42146,HIGHWAY,335,555,104,-2,-2,139,16,16,1
42147,HIGHWAY,224,535,104,-2,2,150,19,15,1
42148,HIGHWAY,198,406,104,2,-2,107,14,14,1
42149,HIGHWAY,607,920,104,-2,2,229,21,20,1
42150,HIGHWAY,2929,3240,104,-2,-2,576,34,28,1
42151,HIGHWAY,1633,1931,104,-2,-2,373,21,33,1
42152,HIGHWAY,553,864,104,-2,-2,189,17,20,1
42153,HIGHWAY,2083,2298,104,-2,-2,472,27,34,1
42154,HIGHWAY,2610,2818,104,2,-2,550,25,35,1
42155,HIGHWAY,2498,2810,104,-2,2,543,33,32,1
42156,HIGHWAY,860,1089,104,2,-2,283,23,21,1
42157,HIGHWAY,753,1066,104,-2,2,228,22,24,1
42158,HIGHWAY,448,666,104,-2,2,170,18,18,1
42159,HIGHWAY,386,606,104,2,-2,147,18,16,1
42160,HIGHWAY,916,1227,104,2,2,237,22,20,1
42161,HIGHWAY,274,585,104,2,-2,159,18,16,1
42162,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42163,HIGHWAY,10048,10359,104,2,2,1318,52,47,1
42164,HIGHWAY,4151,4367,104,-2,2,797,34,40,1
42165,HIGHWAY,553,864,104,2,2,232,20,19,1
42166,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42167,HIGHWAY,702,918,104,-2,-2,218,24,20,1
42168,HIGHWAY,18376,18687,104,-2,-2,2322,66,54,1
42169,HIGHWAY,248,457,104,-2,2,121,14,16,1
42170,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42171,HIGHWAY,248,457,104,-2,2,121,14,16,1
42172,HIGHWAY,4761,4977,104,-2,2,874,38,36,1
42173,HIGHWAY,561,872,104,2,2,235,20,19,1
42174,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42175,HIGHWAY,336,554,104,-2,2,146,17,16,1
42176,HIGHWAY,367,575,104,-2,-2,164,17,16,1
42177,HIGHWAY,216,527,104,-2,2,149,19,15,1
42178,HIGHWAY,6940,7171,104,2,-2,1176,45,43,1
42179,HIGHWAY,212,523,104,-2,2,147,19,15,1
42180,HIGHWAY,359,567,104,-2,-2,164,17,16,1
42181,HIGHWAY,208,519,104,-2,2,149,19,15,1
42182,HIGHWAY,682,993,104,2,-2,262,19,21,1
42183,HIGHWAY,204,515,104,-2,2,147,19,15,1
42184,HIGHWAY,744,1042,104,2,-2,241,24,20,1
42185,HIGHWAY,1680,1991,104,-2,2,397,23,29,1
42186,HIGHWAY,2969,3184,104,2,2,626,36,31,1
42187,HIGHWAY,3956,4216,104,-2,2,670,36,35,1
42188,HIGHWAY,1248,1464,104,-2,-2,299,23,27,1
42189,HIGHWAY,20370,20681,104,2,-2,2463,70,52,1
42190,HIGHWAY,947,1258,104,-2,-2,263,25,23,1
42191,HIGHWAY,1120,1431,104,2,-2,309,27,23,1
42192,HIGHWAY,5434,5650,104,2,2,940,43,38,1
42193,HIGHWAY,8440,8672,104,-2,-2,1011,34,45,1
42194,HIGHWAY,2706,2918,104,-2,2,577,26,32,1
42195,HIGHWAY,5385,5645,104,-2,-2,852,48,29,1
42196,HIGHWAY,2300,2611,104,-2,2,468,27,27,1
42197,HIGHWAY,3073,3384,104,2,2,535,33,30,1
42198,HIGHWAY,2292,2603,104,-2,2,467,27,27,1
42199,HIGHWAY,496,705,104,-2,2,181,19,21,1
42200,HIGHWAY,1231,1542,104,2,2,342,25,20,1
42201,HIGHWAY,2328,2639,104,2,-2,546,32,29,1
42202,HIGHWAY,779,987,104,2,2,243,22,17,1
42203,HIGHWAY,302,613,104,2,-2,165,18,16,1
42204,HIGHWAY,1428,1739,104,-2,2,359,27,25,1
42205,HIGHWAY,1821,2132,104,2,2,466,30,30,1
42206,HIGHWAY,265,473,104,-2,-2,132,14,16,1
42207,HIGHWAY,6739,6955,104,-2,2,1061,43,45,1
42208,HIGHWAY,684,900,104,-2,-2,227,20,22,1
42209,HIGHWAY,1024,1317,104,-2,2,308,26,24,1
42210,HIGHWAY,9832,10082,104,2,-2,1368,44,45,1
42211,HIGHWAY,224,535,104,-2,2,150,19,15,1
42212,HIGHWAY,198,406,104,2,-2,107,14,14,1
42213,HIGHWAY,254,467,104,2,-2,125,16,16,1
42214,HIGHWAY,3030,3239,104,2,-2,630,34,34,1
42215,HIGHWAY,216,527,104,-2,2,150,19,15,1
42216,HIGHWAY,717,1028,104,-2,-2,235,21,20,1
42217,HIGHWAY,464,775,104,-2,2,186,20,18,1
42218,HIGHWAY,1554,1865,104,-2,-2,378,24,25,1
42219,HIGHWAY,1235,1451,104,2,-2,317,28,21,1
42220,HIGHWAY,1447,1663,104,-2,2,419,30,26,1
42221,HIGHWAY,384,602,104,-2,2,153,17,17,1
42222,HIGHWAY,32577,32797,104,2,2,3052,69,76,1
42223,HIGHWAY,1502,1814,104,-2,2,362,28,24,1
42224,HIGHWAY,990,1206,104,2,2,282,26,23,1
42225,HIGHWAY,274,585,104,2,-2,159,18,16,1
42226,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42227,HIGHWAY,336,554,104,-2,2,145,17,16,1
42228,HIGHWAY,1167,1480,104,-2,2,305,25,24,1
42229,HIGHWAY,553,864,104,2,2,232,20,19,1
42230,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42231,HIGHWAY,698,914,104,-2,-2,217,24,20,1
42232,HIGHWAY,1116,1332,104,-2,-2,270,22,26,1
42233,HIGHWAY,256,465,104,-2,2,123,15,16,1
42234,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42235,HIGHWAY,256,465,104,-2,2,123,15,16,1
42236,HIGHWAY,3805,4022,104,-2,-2,655,26,36,1
42237,HIGHWAY,557,868,104,2,2,234,20,19,1
42238,HIGHWAY,253,461,104,-2,-2,123,13,16,1
42239,HIGHWAY,332,550,104,-2,2,146,17,16,1
42240,HIGHWAY,1110,1422,104,-2,2,302,27,23,1
42241,HIGHWAY,11058,11370,104,-2,2,1452,37,65,1
42242,HIGHWAY,6221,6437,104,-2,2,1016,51,39,1
42243,HIGHWAY,1449,1742,104,-2,-2,387,25,27,1
42244,HIGHWAY,1122,1434,104,-2,2,302,27,23,1
42245,HIGHWAY,1810,2018,104,-2,2,443,23,29,1
42246,HIGHWAY,759,976,104,2,2,220,19,21,1
42247,HIGHWAY,2794,3105,104,-2,2,567,26,34,1
42248,HIGHWAY,1300,1611,104,2,2,335,23,29,1
42249,HIGHWAY,801,1113,104,2,2,251,24,24,1
42250,HIGHWAY,8407,8623,104,2,-2,1340,48,52,1
42251,HIGHWAY,21064,21295,104,2,-2,2389,58,61,1
42252,HIGHWAY,4199,4415,104,-2,2,748,37,39,1
42253,HIGHWAY,1004,1302,104,-2,2,272,22,22,1
42254,HIGHWAY,15865,16176,104,2,2,1856,61,57,1
42255,HIGHWAY,1228,1539,104,-2,2,309,24,25,1
42256,HIGHWAY,925,1138,104,2,2,265,23,18,1
42257,HIGHWAY,310,621,104,2,-2,162,18,17,1
42258,HIGHWAY,2432,2648,104,-2,-2,495,22,36,1
42259,HIGHWAY,671,880,104,2,2,208,22,21,1
42260,HIGHWAY,2500,2708,104,2,-2,521,25,32,1
42261,HIGHWAY,1310,1622,104,2,-2,366,22,28,1
42262,HIGHWAY,426,737,104,-2,-2,184,20,19,1
42263,HIGHWAY,6486,6694,104,-2,2,1002,45,40,1
42264,HIGHWAY,1672,1892,104,-2,2,394,20,28,1
42265,HIGHWAY,663,872,104,2,2,207,22,21,1
42266,HIGHWAY,13640,13943,104,2,2,1558,44,50,1
42267,HIGHWAY,26857,27073,104,2,-2,2738,54,77,1
42268,HIGHWAY,26681,26894,104,2,2,2887,61,80,1
42269,HIGHWAY,3004,3316,104,2,-2,545,33,27,1
42270,HIGHWAY,8127,8420,104,2,2,1134,47,42,1
42271,HIGHWAY,4236,4547,104,2,-2,711,36,34,1
42272,HIGHWAY,455,675,104,2,2,178,20,18,1
42273,HIGHWAY,3035,3251,104,-2,2,577,29,33,1
42274,HIGHWAY,1898,2191,104,2,-2,427,30,28,1
42275,HIGHWAY,21587,21898,104,-2,-2,2359,63,70,1
42276,HIGHWAY,1162,1377,104,-2,2,327,24,21,1
42277,HIGHWAY,5644,5955,104,-2,2,853,42,40,1
42278,HIGHWAY,1273,1488,104,-2,-2,319,25,25,1
42279,HIGHWAY,1300,1611,104,-2,2,325,24,25,1
42280,HIGHWAY,1873,2102,104,-2,-2,469,26,30,1
42281,HIGHWAY,3807,4119,104,2,2,696,28,40,1
42282,HIGHWAY,6165,6403,104,2,2,968,44,44,1
42283,HIGHWAY,1197,1508,104,2,2,293,22,27,1
42284,HIGHWAY,9097,9408,104,2,2,1316,49,43,1
42285,HIGHWAY,4745,5056,104,-2,-2,729,36,36,1
42286,HIGHWAY,4406,4622,104,-2,-2,710,36,33,1
42287,HIGHWAY,1960,2271,104,2,-2,394,26,27,1
42288,HIGHWAY,467,687,104,2,2,179,20,18,1
42289,HIGHWAY,5105,5348,104,2,-2,913,37,43,1
42290,HIGHWAY,1943,2159,104,-2,2,375,26,26,1
42291,HIGHWAY,2092,2306,104,-2,-2,473,32,25,1
42292,HIGHWAY,270,565,104,2,-2,148,18,15,1
42293,HIGHWAY,346,657,104,2,-2,179,19,18,1
42294,HIGHWAY,3891,4117,104,-2,-2,698,30,35,1
42295,HIGHWAY,3418,3634,104,2,2,629,36,30,1
42296,HIGHWAY,4555,4765,104,2,2,814,43,36,1
42297,HIGHWAY,1435,1746,104,2,-2,339,24,25,1
42298,HIGHWAY,5361,5654,104,2,2,924,33,51,1
42299,HIGHWAY,5148,5459,104,-2,-2,929,38,38,1
42300,HIGHWAY,1521,1832,104,-2,-2,374,23,29,1
42301,HIGHWAY,2351,2640,104,-2,-2,478,27,28,1
42302,HIGHWAY,39184,39410,104,2,2,3862,85,75,1
42303,HIGHWAY,6889,7200,104,2,2,1197,48,36,1
42304,HIGHWAY,858,1169,104,-2,-2,270,20,25,1
42305,HIGHWAY,1483,1697,104,2,-2,321,23,27,1
42306,HIGHWAY,2159,2467,104,-2,-2,414,26,29,1
42307,HIGHWAY,848,1064,104,2,2,255,24,23,1
42308,HIGHWAY,3740,3954,104,-2,-2,660,38,26,1
42309,HIGHWAY,2220,2434,104,2,-2,454,30,30,1
42310,HIGHWAY,20297,20526,104,2,2,2604,69,71,1
42311,HIGHWAY,2115,2331,104,-2,2,464,31,26,1
42312,HIGHWAY,1775,2083,104,-2,-2,403,24,30,1
42313,HIGHWAY,1467,1778,104,-2,2,342,25,29,1
42314,HIGHWAY,3311,3619,104,-2,-2,580,34,33,1
42315,HIGHWAY,2856,3081,104,2,-2,519,28,31,1
42316,HIGHWAY,1201,1418,104,-2,-2,293,20,26,1
42317,HIGHWAY,11454,11678,104,2,-2,1492,49,48,1
42318,HIGHWAY,6969,7185,104,-2,2,1009,32,50,1
42319,HIGHWAY,872,1088,104,2,2,257,24,23,1
42320,HIGHWAY,373,587,104,2,-2,148,17,15,1
42321,HIGHWAY,894,1205,104,-2,2,282,17,24,1
42322,HIGHWAY,1791,2007,104,2,-2,385,28,26,1
42323,HIGHWAY,2904,3120,104,-2,-2,543,28,33,1
42324,HIGHWAY,2145,2354,104,-2,-2,430,25,32,1
42325,HIGHWAY,882,1193,104,-2,2,278,17,24,1
42326,HIGHWAY,4471,4679,104,2,2,789,34,37,1
42327,HIGHWAY,6963,7179,104,2,-2,1086,50,41,1
42328,HIGHWAY,5297,5599,104,-2,2,894,43,35,1
42329,HIGHWAY,1903,2214,104,2,2,480,30,27,1
42330,HIGHWAY,790,1102,104,-2,2,253,23,24,1
42331,HIGHWAY,5347,5658,104,-2,-2,837,45,28,1
42332,HIGHWAY,4107,4323,104,-2,2,739,36,33,1
42333,HIGHWAY,16905,17121,104,2,-2,1834,53,59,1
42334,HIGHWAY,8965,9181,104,-2,2,1376,43,56,1
42335,HIGHWAY,6874,7090,104,-2,-2,1047,39,42,1
42336,HIGHWAY,1546,1757,104,2,2,352,23,25,1
42337,HIGHWAY,14050,14361,104,2,2,1909,64,59,1
42338,HIGHWAY,7333,7549,104,-2,2,1101,49,40,1
42339,HIGHWAY,3897,4208,104,-2,-2,624,35,28,1
42340,HIGHWAY,3699,3922,104,-2,-2,637,37,27,1
42341,HIGHWAY,5209,5521,104,-2,-2,896,33,45,1
42342,HIGHWAY,9955,10183,104,2,2,1454,48,57,1
42343,HIGHWAY,6434,6650,104,-2,-2,1079,47,45,1
42344,HIGHWAY,561,872,104,-2,-2,199,19,18,1
42345,HIGHWAY,3688,3904,104,-2,-2,680,33,41,1
42346,HIGHWAY,9701,9994,104,2,2,1333,47,45,1
42347,HIGHWAY,553,864,104,-2,-2,198,18,19,1
42348,HIGHWAY,6189,6398,104,-2,-2,931,42,43,1
42349,HIGHWAY,4689,4918,104,-2,2,878,31,41,1
42350,HIGHWAY,3854,4070,104,-2,-2,724,40,34,1
42351,HIGHWAY,9517,9828,104,-2,-2,1333,42,50,1
42352,HIGHWAY,432,743,104,2,2,188,19,19,1
42353,HIGHWAY,1741,2052,104,2,-2,368,26,26,1
42354,HIGHWAY,2825,3037,104,2,2,609,35,30,1
42355,HIGHWAY,432,743,104,2,2,190,19,20,1
42356,HIGHWAY,733,942,104,2,2,218,19,22,1
42357,HIGHWAY,544,752,104,2,-2,195,20,18,1
42358,HIGHWAY,999,1208,104,2,2,252,21,17,1
